title,Ethnicity,Gender,Religious_Affiliation,Political_Party,docid,VectorRanker_person,VectorRanker_person_value,VectorRanker_MMR_03_person,VectorRanker_MMR_03_person_value,VectorRanker_MMR_05_person,VectorRanker_MMR_05_person_value,VectorRanker_MMR_07_person,VectorRanker_MMR_07_person_value,VectorRanker_woman,VectorRanker_woman_value,VectorRanker_MMR_03_woman,VectorRanker_MMR_03_woman_value,VectorRanker_MMR_05_woman,VectorRanker_MMR_05_woman_value,VectorRanker_MMR_07_woman,VectorRanker_MMR_07_woman_value,VectorRanker_teacher,VectorRanker_teacher_value,VectorRanker_MMR_03_teacher,VectorRanker_MMR_03_teacher_value,VectorRanker_MMR_05_teacher,VectorRanker_MMR_05_teacher_value,VectorRanker_MMR_07_teacher,VectorRanker_MMR_07_teacher_value,VectorRanker_role model,VectorRanker_role model_value,VectorRanker_MMR_03_role model,VectorRanker_MMR_03_role model_value,VectorRanker_MMR_05_role model,VectorRanker_MMR_05_role model_value,VectorRanker_MMR_07_role model,VectorRanker_MMR_07_role model_value,VectorRanker_professional,VectorRanker_professional_value,VectorRanker_MMR_03_professional,VectorRanker_MMR_03_professional_value,VectorRanker_MMR_05_professional,VectorRanker_MMR_05_professional_value,VectorRanker_MMR_07_professional,VectorRanker_MMR_07_professional_value
"George Lyttelton, 1st Baron Lyttelton",,male,,Whigs,1019715,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,56153.0,-0.025137275457382202,56153.0,-0.025137275457382202,56153.0,-0.025137275457382202,56153.0,-0.025137275457382202,28974.0,,28974.0,,28974.0,,28974.0,
Douglas Hurd,,male,,Conservative Party,290292,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
"Charles Cripps, 1st Baron Parmoor",,male,,Conservative Party,1018194,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,29531.0,0.05468776077032089,29531.0,0.05468776077032089,29531.0,0.05468776077032089,29531.0,0.05468776077032089,28974.0,,28974.0,,28974.0,,28974.0,
Noli de Castro,,male,,Koalisyon ng Katapatan at Karanasan sa Kinabukasan,796623,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Victor de Broglie (1785–1870),,male,,Orléanism,602513,26118.0,0.008191490545868874,26118.0,0.008191490545868874,26118.0,0.008191490545868874,26118.0,0.008191490545868874,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
James Duane,,male,,Federalist Party,640894,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Jeff Barry,Jewish people,male,,,2303140,33861.0,,33861.0,,33861.0,,33861.0,,14538.0,-0.009024811908602715,14538.0,-0.009024811908602715,14538.0,-0.009024811908602715,14538.0,-0.009024811908602715,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,8929.0,0.08761882036924362,8929.0,0.08761882036924362,8929.0,0.08761882036924362,8929.0,0.08761882036924362
Gene Autry,,male,,Republican Party,176742,2940.0,0.15685516595840454,2940.0,0.15685516595840454,2940.0,0.15685516595840454,2940.0,0.15685516595840454,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,10089.0,0.12413126230239868,10089.0,0.12413126230239868,10089.0,0.12413126230239868,10089.0,0.12413126230239868,12130.0,0.06398224830627441,12130.0,0.06398224830627441,12130.0,0.06398224830627441,12130.0,0.06398224830627441
Andrew Stevenson,,male,,Democratic Party,794363,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,60598.0,-0.04377290979027748,60598.0,-0.04377290979027748,60598.0,-0.04377290979027748,60598.0,-0.04377290979027748,28974.0,,28974.0,,28974.0,,28974.0,
Herb Alpert,Jewish people,male,,,439959,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,8648.0,-0.030492940917611122,8648.0,-0.030492940917611122,8648.0,-0.030492940917611122,8648.0,-0.030492940917611122,40782.0,0.022953052073717117,40782.0,0.022953052073717117,40782.0,0.022953052073717117,40782.0,0.022953052073717117,28974.0,,28974.0,,28974.0,,28974.0,
Ryuichi Sakamoto,Japanese people,male,,,26272,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,45586.0,0.0088779516518116,45586.0,0.0088779516518116,45586.0,0.0088779516518116,45586.0,0.0088779516518116,28974.0,,28974.0,,28974.0,,28974.0,
W. Averell Harriman,,male,,Democratic Party,518073,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,27672.0,0.06014741212129593,27672.0,0.06014741212129593,27672.0,0.06014741212129593,27672.0,0.06014741212129593,11057.0,0.07157453149557114,11057.0,0.07157453149557114,11057.0,0.07157453149557114,11057.0,0.07157453149557114
Hassan Rouhani,Persians,male,Shia Islam,Islamic Republican Party,38481813,5556.0,0.12862086296081543,5556.0,0.12862086296081543,5556.0,0.12862086296081543,5556.0,0.12862086296081543,13639.0,-0.0004372717812657356,13639.0,-0.0004372717812657356,13639.0,-0.0004372717812657356,13639.0,-0.0004372717812657356,9896.0,,9896.0,,9896.0,,9896.0,,41481.0,0.02093876712024212,41481.0,0.02093876712024212,41481.0,0.02093876712024212,41481.0,0.02093876712024212,28974.0,,28974.0,,28974.0,,28974.0,
"Louis Philippe I, Duke of Orléans",,male,Catholic Church,,279707,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Dom DeLuise,Italian Americans,male,,,546740,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,11715.0,0.11612240970134735,11715.0,0.11612240970134735,11715.0,0.11612240970134735,11715.0,0.11612240970134735,28974.0,,28974.0,,28974.0,,28974.0,
George Benson,African Americans,male,Jehovah's Witnesses,,12945,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,6745.0,0.14381840825080872,6745.0,0.14381840825080872,6745.0,0.14381840825080872,6745.0,0.14381840825080872,12058.0,0.06442509591579437,12058.0,0.06442509591579437,12058.0,0.06442509591579437,12058.0,0.06442509591579437
Jack DeJohnette,African Americans,male,,,511533,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Paul Volcker,,male,Lutheranism,Democratic Party,399213,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,70578.0,-0.13221751153469086,70578.0,-0.13221751153469086,70578.0,-0.13221751153469086,70578.0,-0.13221751153469086,16901.0,0.03043532185256481,16901.0,0.03043532185256481,16901.0,0.03043532185256481,16901.0,0.03043532185256481
Robert Ryan,,male,,Democratic Party,997953,33861.0,,33861.0,,33861.0,,33861.0,,16789.0,-0.031298354268074036,16789.0,-0.031298354268074036,16789.0,-0.031298354268074036,16789.0,-0.031298354268074036,9896.0,,9896.0,,9896.0,,9896.0,,34794.0,0.039779722690582275,34794.0,0.039779722690582275,34794.0,0.039779722690582275,34794.0,0.039779722690582275,7335.0,0.1008814349770546,7335.0,0.1008814349770546,7335.0,0.1008814349770546,7335.0,0.1008814349770546
The-Dream,African Americans,male,,,12587230,9284.0,0.10129725933074951,9284.0,0.10129725933074951,9284.0,0.10129725933074951,9284.0,0.10129725933074951,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Bradley Whitford,,male,,Democratic Party,691771,19286.0,0.04724980518221855,19286.0,0.04724980518221855,19286.0,0.04724980518221855,19286.0,0.04724980518221855,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,8677.0,0.13177365064620972,8677.0,0.13177365064620972,8677.0,0.13177365064620972,8677.0,0.13177365064620972,28974.0,,28974.0,,28974.0,,28974.0,
Tim Hardaway,African Americans,male,,,612944,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,4981.0,0.12293685972690582,4981.0,0.12293685972690582,4981.0,0.12293685972690582,4981.0,0.12293685972690582
Roberto Cavalli,Italians,male,,,2437077,33861.0,,33861.0,,33861.0,,33861.0,,19723.0,-0.0715818926692009,19723.0,-0.0715818926692009,19723.0,-0.0715818926692009,19723.0,-0.0715818926692009,9896.0,,9896.0,,9896.0,,9896.0,,3892.0,0.16846099495887756,3892.0,0.16846099495887756,3892.0,0.16846099495887756,3892.0,0.16846099495887756,28974.0,,28974.0,,28974.0,,28974.0,
Eric Bogosian,Armenian American,male,,,266648,11540.0,0.08831749856472015,11540.0,0.08831749856472015,11540.0,0.08831749856472015,11540.0,0.08831749856472015,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,21347.0,0.07974356412887573,21347.0,0.07974356412887573,21347.0,0.07974356412887573,21347.0,0.07974356412887573,28974.0,,28974.0,,28974.0,,28974.0,
Ahmet Ertegun,,male,Islam,,21711647,13970.0,0.07479844987392426,13970.0,0.07479844987392426,13970.0,0.07479844987392426,13970.0,0.07479844987392426,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,67994.0,-0.09094686061143875,67994.0,-0.09094686061143875,67994.0,-0.09094686061143875,67994.0,-0.09094686061143875,28974.0,,28974.0,,28974.0,,28974.0,
Adel Safar,,male,Islam,Baath Party,31375782,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Adela Pankhurst,,female,,Independent Labour Party,1607524,33861.0,,33861.0,,33861.0,,33861.0,,1087.0,0.22121687233448029,1087.0,0.22121687233448029,1087.0,0.22121687233448029,1087.0,0.22121687233448029,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Clifford Brown,African Americans,male,,,248331,26973.0,0.0021987762302160263,26973.0,0.0021987762302160263,26973.0,0.0021987762302160263,26973.0,0.0021987762302160263,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Amiri Baraka,African Americans,male,Islam,Congress of Afrikan People,8568334,10929.0,0.09179514646530151,10929.0,0.09179514646530151,10929.0,0.09179514646530151,10929.0,0.09179514646530151,8928.0,0.04707738384604454,8928.0,0.04707738384604454,8928.0,0.04707738384604454,8928.0,0.04707738384604454,9896.0,,9896.0,,9896.0,,9896.0,,58993.0,-0.03643808513879776,58993.0,-0.03643808513879776,58993.0,-0.03643808513879776,58993.0,-0.03643808513879776,28974.0,,28974.0,,28974.0,,28974.0,
Lee de Forest,,male,,Republican Party,256764,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Peter Coyote,,male,Buddhism,,570028,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,16196.0,0.09738713502883911,16196.0,0.09738713502883911,16196.0,0.09738713502883911,16196.0,0.09738713502883911,28974.0,,28974.0,,28974.0,,28974.0,
Frank Knight,,male,atheism,,263040,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,40055.0,0.025062568485736847,40055.0,0.025062568485736847,40055.0,0.025062568485736847,40055.0,0.025062568485736847,28974.0,,28974.0,,28974.0,,28974.0,
Philip Sheridan,,male,,Republican Party,213144,23505.0,0.02434680238366127,23505.0,0.02434680238366127,23505.0,0.02434680238366127,23505.0,0.02434680238366127,16200.0,-0.024727754294872284,16200.0,-0.024727754294872284,16200.0,-0.024727754294872284,16200.0,-0.024727754294872284,8695.0,-0.03221486508846283,8695.0,-0.03221486508846283,8695.0,-0.03221486508846283,8695.0,-0.03221486508846283,70310.0,-0.1246252954006195,70310.0,-0.1246252954006195,70310.0,-0.1246252954006195,70310.0,-0.1246252954006195,24496.0,-0.03454897552728653,24496.0,-0.03454897552728653,24496.0,-0.03454897552728653,24496.0,-0.03454897552728653
Edward Martin (Pennsylvania politician),,male,,Republican Party,3072972,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Albert Brooks,American Jews,male,,,3075,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,21302.0,0.07988967001438141,21302.0,0.07988967001438141,21302.0,0.07988967001438141,21302.0,0.07988967001438141,9734.0,0.08130340278148651,9734.0,0.08130340278148651,9734.0,0.08130340278148651,9734.0,0.08130340278148651
Joseph Arthur Ankrah,,male,Methodism,,769883,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,43001.0,0.016567261889576912,43001.0,0.016567261889576912,43001.0,0.016567261889576912,43001.0,0.016567261889576912,28974.0,,28974.0,,28974.0,,28974.0,
Pierre Moscovici,,male,Judaism,Socialist Party,852963,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Mel Renfro,African Americans,male,,,1012320,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,20788.0,0.0016102204099297523,20788.0,0.0016102204099297523,20788.0,0.0016102204099297523,20788.0,0.0016102204099297523
Don Siegel,,male,atheism,,38774,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,1524.0,0.20418168604373932,1524.0,0.20418168604373932,1524.0,0.20418168604373932,1524.0,0.20418168604373932,28974.0,,28974.0,,28974.0,,28974.0,
Fumio Kishida,,male,,Liberal Democratic Party,13510050,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,13990.0,0.10613442957401276,13990.0,0.10613442957401276,13990.0,0.10613442957401276,13990.0,0.10613442957401276,28974.0,,28974.0,,28974.0,,28974.0,
Juri Lotman,,male,,Communist Party of the Soviet Union,541950,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Karel Hynek Mácha,Czechs,male,,,17059,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Omarion,African Americans,male,,,186260,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,29947.0,0.05356064438819885,29947.0,0.05356064438819885,29947.0,0.05356064438819885,29947.0,0.05356064438819885,28974.0,,28974.0,,28974.0,,28974.0,
Edward Stettinius Jr.,,male,Episcopal Church,Democratic Party,602851,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
José Félix Uriburu,,male,,Nationalist Liberation Alliance,717772,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,35396.0,0.03810971975326538,35396.0,0.03810971975326538,35396.0,0.03810971975326538,35396.0,0.03810971975326538,28974.0,,28974.0,,28974.0,,28974.0,
Judd Hirsch,Jewish people,male,,,414106,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,4042.0,0.16683551669120789,4042.0,0.16683551669120789,4042.0,0.16683551669120789,4042.0,0.16683551669120789,28974.0,,28974.0,,28974.0,,28974.0,
Carlos Arias Navarro,,male,Catholic Church,Falange Española Tradicionalista y de las JONS,1275156,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,8399.0,0.1333458423614502,8399.0,0.1333458423614502,8399.0,0.1333458423614502,8399.0,0.1333458423614502,28974.0,,28974.0,,28974.0,,28974.0,
Hussein Kamel of Egypt,,male,Sunni Islam,,1806344,16425.0,0.06208108365535736,16425.0,0.06208108365535736,16425.0,0.06208108365535736,16425.0,0.06208108365535736,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Frank Carlson,Swedish Americans,male,,Republican Party,798029,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
"John George I, Elector of Saxony",,male,Lutheranism,,1656966,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Vivian Campbell,,male,atheism,,1878224,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,20654.0,0.00262494757771492,20654.0,0.00262494757771492,20654.0,0.00262494757771492,20654.0,0.00262494757771492
Ibn Jubayr,,male,Islam,,2174304,17423.0,0.0570533461868763,17423.0,0.0570533461868763,17423.0,0.0570533461868763,17423.0,0.0570533461868763,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,62548.0,-0.05330844596028328,62548.0,-0.05330844596028328,62548.0,-0.05330844596028328,62548.0,-0.05330844596028328,28974.0,,28974.0,,28974.0,,28974.0,
Gregory Hines,African Americans,male,,,293359,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,41825.0,0.019903969019651413,41825.0,0.019903969019651413,41825.0,0.019903969019651413,41825.0,0.019903969019651413,28974.0,,28974.0,,28974.0,,28974.0,
John Carter (Texas politician),,male,Christianity,Republican Party,20713710,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Dustin Moskovitz,Jewish people,male,,,19601079,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Ardashir I,,male,Zoroastrianism,,841099,14693.0,0.07085876166820526,14693.0,0.07085876166820526,14693.0,0.07085876166820526,14693.0,0.07085876166820526,11305.0,0.02238212712109089,11305.0,0.02238212712109089,11305.0,0.02238212712109089,11305.0,0.02238212712109089,9896.0,,9896.0,,9896.0,,9896.0,,63943.0,-0.06093361973762512,63943.0,-0.06093361973762512,63943.0,-0.06093361973762512,63943.0,-0.06093361973762512,28974.0,,28974.0,,28974.0,,28974.0,
Glenn Close,,female,,Democratic Party,44459,30294.0,-0.02743440866470337,30294.0,-0.02743440866470337,30294.0,-0.02743440866470337,30294.0,-0.02743440866470337,12067.0,0.015022067353129387,12067.0,0.015022067353129387,12067.0,0.015022067353129387,12067.0,0.015022067353129387,9896.0,,9896.0,,9896.0,,9896.0,,9245.0,0.1285361647605896,9245.0,0.1285361647605896,9245.0,0.1285361647605896,9245.0,0.1285361647605896,11151.0,0.07089480757713318,11151.0,0.07089480757713318,11151.0,0.07089480757713318,11151.0,0.07089480757713318
Nguyễn Cao Kỳ,Vietnamese people,male,Buddhism,independent politician,434866,19501.0,0.0461701825261116,19501.0,0.0461701825261116,19501.0,0.0461701825261116,19501.0,0.0461701825261116,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,49949.0,-0.0040292926132678986,49949.0,-0.0040292926132678986,49949.0,-0.0040292926132678986,49949.0,-0.0040292926132678986,28974.0,,28974.0,,28974.0,,28974.0,
David Davis (Supreme Court justice),,male,,Republican Party,21808276,10436.0,0.09453149139881134,10436.0,0.09453149139881134,10436.0,0.09453149139881134,10436.0,0.09453149139881134,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,51055.0,-0.0075611695647239685,51055.0,-0.0075611695647239685,51055.0,-0.0075611695647239685,51055.0,-0.0075611695647239685,28974.0,,28974.0,,28974.0,,28974.0,
David McCullough,Scotch-Irish Americans,male,,,1186092,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,2749.0,0.13117411732673645,2749.0,0.13117411732673645,2749.0,0.13117411732673645,2749.0,0.13117411732673645,59573.0,-0.038998253643512726,59573.0,-0.038998253643512726,59573.0,-0.038998253643512726,59573.0,-0.038998253643512726,28974.0,,28974.0,,28974.0,,28974.0,
"James Douglas, 14th Earl of Morton",,male,,Whigs,1613113,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Wang Yangming,,male,Confucianism,,619526,3180.0,0.15329842269420624,3180.0,0.15329842269420624,3180.0,0.15329842269420624,3180.0,0.15329842269420624,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,48812.0,-0.0007771849632263184,48812.0,-0.0007771849632263184,48812.0,-0.0007771849632263184,48812.0,-0.0007771849632263184,22885.0,-0.017287304624915123,22885.0,-0.017287304624915123,22885.0,-0.017287304624915123,22885.0,-0.017287304624915123
Noe Zhordania,,male,Eastern Orthodox Church,Mesame Dasi,427425,13070.0,0.07985050231218338,13070.0,0.07985050231218338,13070.0,0.07985050231218338,13070.0,0.07985050231218338,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,61817.0,-0.04986099898815155,61817.0,-0.04986099898815155,61817.0,-0.04986099898815155,61817.0,-0.04986099898815155,28974.0,,28974.0,,28974.0,,28974.0,
Tadanobu Asano,Japanese people,male,,,265736,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,21921.0,0.07778672873973846,21921.0,0.07778672873973846,21921.0,0.07778672873973846,21921.0,0.07778672873973846,28974.0,,28974.0,,28974.0,,28974.0,
Prem Tinsulanonda,,male,Theravāda,independent politician,1631133,5771.0,0.1267755776643753,5771.0,0.1267755776643753,5771.0,0.1267755776643753,5771.0,0.1267755776643753,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,53952.0,-0.01737044006586075,53952.0,-0.01737044006586075,53952.0,-0.01737044006586075,53952.0,-0.01737044006586075,28974.0,,28974.0,,28974.0,,28974.0,
Little Walter,African Americans,male,,,467103,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
David Frost,,male,Methodism,,399078,3953.0,0.143861323595047,3953.0,0.143861323595047,3953.0,0.143861323595047,3953.0,0.143861323595047,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,41377.0,0.021262846887111664,41377.0,0.021262846887111664,41377.0,0.021262846887111664,41377.0,0.021262846887111664,28974.0,,28974.0,,28974.0,,28974.0,
John Foxe,,male,Anglicanism,,298309,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Boris Savinkov,,male,,Socialist Revolutionary Party,2481799,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,56891.0,-0.027866346761584282,56891.0,-0.027866346761584282,56891.0,-0.027866346761584282,56891.0,-0.027866346761584282,28974.0,,28974.0,,28974.0,,28974.0,
